T (K),d (mol/l),methane,propane,ibutane,ipentane,hexane,heptane,helium,oxygen,H2S,CO2,z
-1.001620758898813,0.5725502986787866,1.3060963408609974,0.0001968003101013531,0.3548843350249177,1.1146906170149795,-0.36285347944147334,-0.36009010585685114,-0.7879847163962391,-0.09841356626102458,0.0,-0.48914356161422096,0.9970833365460224
-1.009464527390265,0.7806542267077368,1.3060963408609974,0.0001968003101013531,0.3548843350249177,1.1146906170149795,-0.36285347944147334,-0.36009010585685114,-0.7879847163962391,-0.09841356626102458,0.0,-0.48914356161422096,0.9971042421489494
-1.0271846688327486,0.9887581547366868,1.3060963408609974,0.0001968003101013531,0.3548843350249177,1.1146906170149795,-0.36285347944147334,-0.36009010585685114,-0.7879847163962391,-0.09841356626102458,0.0,-0.48914356161422096,0.997153086685408
-1.058872451176954,1.196862082765637,1.3060963408609974,0.0001968003101013531,0.3548843350249177,1.1146906170149795,-0.36285347944147334,-0.36009010585685114,-0.7879847163962391,-0.09841356626102458,0.0,-0.48914356161422096,0.9972395884921657
-1.10731619079692,1.4049660107945872,1.3060963408609974,0.0001968003101013531,0.3548843350249177,1.1146906170149795,-0.36285347944147334,-0.36009010585685114,-0.7879847163962391,-0.09841356626102458,0.0,-0.48914356161422096,0.997367983910851
-1.173584307985502,1.6130699388235372,1.3060963408609974,0.0001968003101013531,0.3548843350249177,1.1146906170149795,-0.36285347944147334,-0.36009010585685114,-0.7879847163962391,-0.09841356626102458,0.0,-0.48914356161422096,0.9975362164570352
-1.25887551819322,1.8211738668524873,1.3060963408609974,0.0001968003101013531,0.3548843350249177,1.1146906170149795,-0.36285347944147334,-0.36009010585685114,-0.7879847163962391,-0.09841356626102458,0.0,-0.48914356161422096,0.9977410161258218
-1.3643885368705964,2.0292777948814376,1.3060963408609974,0.0001968003101013531,0.3548843350249177,1.1146906170149795,-0.36285347944147334,-0.36009010585685114,-0.7879847163962391,-0.09841356626102458,0.0,-0.48914356161422096,0.9979777031753932
-1.4910093710897543,2.2373817229103876,1.3060963408609974,0.0001968003101013531,0.3548843350249177,1.1146906170149795,-0.36285347944147334,-0.36009010585685114,-0.7879847163962391,-0.09841356626102458,0.0,-0.48914356161422096,0.9982389630015582
-1.6391810243867555,2.4454856509393377,1.3060963408609974,0.0001968003101013531,0.3548843350249177,1.1146906170149795,-0.36285347944147334,-0.36009010585685114,-0.7879847163962391,-0.09841356626102458,0.0,-0.48914356161422096,0.998515133878752
-0.5137956885998558,-1.5105700208910042,0.8847214310360958,-0.32377197993997897,-0.25523627770266244,-0.2732108272578976,1.1412210824580729,1.1272075778030826,-1.5729843811777164,-0.09841356626102458,0.0,-0.37669761834128473,0.9990996647368594
-0.5903571232439974,-1.3045471321423434,0.8847214310360958,-0.32377197993997897,-0.25523627770266244,-0.2732108272578976,1.1412210824580729,1.1272075778030826,-1.5729843811777164,-0.09841356626102458,0.0,-0.37669761834128473,0.998374330835294
-0.7461901318117197,-1.0985242433936828,0.8847214310360958,-0.32377197993997897,-0.25523627770266244,-0.2732108272578976,1.1412210824580729,1.1272075778030826,-1.5729843811777164,-0.09841356626102458,0.0,-0.37669761834128473,0.9978418882878156
-0.9436133547062128,-0.8925013546450223,0.8847214310360958,-0.32377197993997897,-0.25523627770266244,-0.2732108272578976,1.1412210824580729,1.1272075778030826,-1.5729843811777164,-0.09841356626102458,0.0,-0.37669761834128473,0.9975363725687316
-1.1882816017701499,-0.6864784658963616,0.8847214310360958,-0.32377197993997897,-0.25523627770266244,-0.2732108272578976,1.1412210824580729,1.1272075778030826,-1.5729843811777164,-0.09841356626102458,0.0,-0.37669761834128473,0.9975359392843296
-1.0727358559525442,-0.480455577147701,0.8847214310360958,-0.32377197993997897,-0.25523627770266244,-0.2732108272578976,1.1412210824580729,1.1272075778030826,-1.5729843811777164,-0.09841356626102458,0.0,-0.37669761834128473,0.9972957547850054
-1.035523558923329,-0.27443268839904045,0.8847214310360958,-0.32377197993997897,-0.25523627770266244,-0.2732108272578976,1.1412210824580729,1.1272075778030826,-1.5729843811777164,-0.09841356626102458,0.0,-0.37669761834128473,0.9971818285199212
-1.0143636253184807,-0.0684097996503798,0.8847214310360958,-0.32377197993997897,-0.25523627770266244,-0.2732108272578976,1.1412210824580729,1.1272075778030826,-1.5729843811777164,-0.09841356626102458,0.0,-0.37669761834128473,0.997116025913646
-1.0055296136287721,0.13761308909828088,0.8847214310360958,-0.32377197993997897,-0.25523627770266244,-0.2732108272578976,1.1412210824580729,1.1272075778030826,-1.5729843811777164,-0.09841356626102458,0.0,-0.37669761834128473,0.9970867848860552
-1.0040181897998546,0.34363597784694155,0.8847214310360958,-0.32377197993997897,-0.25523627770266244,-0.2732108272578976,1.1412210824580729,1.1272075778030826,-1.5729843811777164,-0.09841356626102458,0.0,-0.37669761834128473,0.9970796126633508
-1.0059986761963673,0.5496588665956023,0.8847214310360958,-0.32377197993997897,-0.25523627770266244,-0.2732108272578976,1.1412210824580729,1.1272075778030826,-1.5729843811777164,-0.09841356626102458,0.0,-0.37669761834128473,0.997083207848002
-1.0127740243949643,0.7556817553442629,0.8847214310360958,-0.32377197993997897,-0.25523627770266244,-0.2732108272578976,1.1412210824580729,1.1272075778030826,-1.5729843811777164,-0.09841356626102458,0.0,-0.37669761834128473,0.9971009942688608
-1.028670033630133,0.9617046440929232,0.8847214310360958,-0.32377197993997897,-0.25523627770266244,-0.2732108272578976,1.1412210824580729,1.1272075778030826,-1.5729843811777164,-0.09841356626102458,0.0,-0.37669761834128473,0.9971446838658834
-1.0577519128210329,1.167727532841584,0.8847214310360958,-0.32377197993997897,-0.25523627770266244,-0.2732108272578976,1.1412210824580729,1.1272075778030826,-1.5729843811777164,-0.09841356626102458,0.0,-0.37669761834128473,0.9972242624433872
-1.1030164505939648,1.3737504215902445,0.8847214310360958,-0.32377197993997897,-0.25523627770266244,-0.2732108272578976,1.1412210824580729,1.1272075778030826,-1.5729843811777164,-0.09841356626102458,0.0,-0.37669761834128473,0.997344855337648
-1.165610244336384,1.5797733103389051,0.8847214310360958,-0.32377197993997897,-0.25523627770266244,-0.2732108272578976,1.1412210824580729,1.1272075778030826,-1.5729843811777164,-0.09841356626102458,0.0,-0.37669761834128473,0.9975050096374896
-1.2465756553096137,1.7857961990875655,0.8847214310360958,-0.32377197993997897,-0.25523627770266244,-0.2732108272578976,1.1412210824580729,1.1272075778030826,-1.5729843811777164,-0.09841356626102458,0.0,-0.37669761834128473,0.9977017086949432
-1.3472156350903073,1.9918190878362265,0.8847214310360958,-0.32377197993997897,-0.25523627770266244,-0.2732108272578976,1.1412210824580729,1.1272075778030826,-1.5729843811777164,-0.09841356626102458,0.0,-0.37669761834128473,0.9979308052983284
-1.4683640726875218,2.1978419765848867,0.8847214310360958,-0.32377197993997897,-0.25523627770266244,-0.2732108272578976,1.1412210824580729,1.1272075778030826,-1.5729843811777164,-0.09841356626102458,0.0,-0.37669761834128473,0.9981858140662292
-1.6105682077634516,2.403864865333548,0.8847214310360958,-0.32377197993997897,-0.25523627770266244,-0.2732108272578976,1.1412210824580729,1.1272075778030826,-1.5729843811777164,-0.09841356626102458,0.0,-0.37669761834128473,0.998457938074952
-1.7802906801382972,-1.5084889816107148,0.13441360208943104,0.12949803661020703,0.28365197922423574,0.15383577097991075,-0.36285347944147334,-0.36009010585685114,0.8943440161138158,-0.09841356626102458,0.0,0.1345235343330159,0.9991547847647112
-1.585916363933173,-1.3003850535817645,0.13441360208943104,0.12949803661020703,0.28365197922423574,0.15383577097991075,-0.36285347944147334,-0.36009010585685114,0.8943440161138158,-0.09841356626102458,0.0,0.1345235343330159,0.9985494546747024
-1.379398539033641,-1.0922811255528144,0.13441360208943104,0.12949803661020703,0.28365197922423574,0.15383577097991075,-0.36285347944147334,-0.36009010585685114,0.8943440161138158,-0.09841356626102458,0.0,0.1345235343330159,0.9980852604564944
-1.232816486660156,-0.8841771975238643,0.13441360208943104,0.12949803661020703,0.28365197922423574,0.15383577097991075,-0.36285347944147334,-0.36009010585685114,0.8943440161138158,-0.09841356626102458,0.0,0.1345235343330159,0.9977329924013936
-1.1326455694470585,-0.6760732694949142,0.13441360208943104,0.12949803661020703,0.28365197922423574,0.15383577097991075,-0.36285347944147334,-0.36009010585685114,0.8943440161138158,-0.09841356626102458,0.0,0.1345235343330159,0.9974732524560936
-1.0666641016053402,-0.46796934146596403,0.13441360208943104,0.12949803661020703,0.28365197922423574,0.15383577097991075,-0.36285347944147334,-0.36009010585685114,0.8943440161138158,-0.09841356626102458,0.0,0.1345235343330159,0.9972906600037132
-1.026194425634492,-0.2598654134370139,0.13441360208943104,0.12949803661020703,0.28365197922423574,0.15383577097991075,-0.36285347944147334,-0.36009010585685114,0.8943440161138158,-0.09841356626102458,0.0,0.1345235343330159,0.9971721032760166
-1.0045914884935818,-0.05176148540806377,0.13441360208943104,0.12949803661020703,0.28365197922423574,0.15383577097991075,-0.36285347944147334,-0.36009010585685114,0.8943440161138158,-0.09841356626102458,0.0,0.1345235343330159,0.9971047862472296
-0.9959920080876711,0.15634244262088634,0.13441360208943104,0.12949803661020703,0.28365197922423574,0.15383577097991075,-0.36285347944147334,-0.36009010585685114,0.8943440161138158,-0.09841356626102458,0.0,0.1345235343330159,0.9970747790911456
-0.9948454107002159,0.3644463706498365,0.13441360208943104,0.12949803661020703,0.28365197922423574,0.15383577097991075,-0.36285347944147334,-0.36009010585685114,0.8943440161138158,-0.09841356626102458,0.0,0.1345235343330159,0.9970670124242256
-0.997764022231919,0.5725502986787866,0.13441360208943104,0.12949803661020703,0.28365197922423574,0.15383577097991075,-0.36285347944147334,-0.36009010585685114,0.8943440161138158,-0.09841356626102458,0.0,0.1345235343330159,0.9970716568506972
-1.0063635026378304,0.7806542267077368,0.13441360208943104,0.12949803661020703,0.28365197922423574,0.15383577097991075,-0.36285347944147334,-0.36009010585685114,0.8943440161138158,-0.09841356626102458,0.0,0.1345235343330159,0.9970930259060836
-1.024604824710975,0.9887581547366868,0.13441360208943104,0.12949803661020703,0.28365197922423574,0.15383577097991075,-0.36285347944147334,-0.36009010585685114,0.8943440161138158,-0.09841356626102458,0.0,0.1345235343330159,0.9971417012548404
-1.0565792564020444,1.196862082765637,0.13441360208943104,0.12949803661020703,0.28365197922423574,0.15383577097991075,-0.36285347944147334,-0.36009010585685114,0.8943440161138158,-0.09841356626102458,0.0,0.1345235343330159,0.9972272847346572
-1.105179350211209,1.4049660107945872,0.13441360208943104,0.12949803661020703,0.28365197922423574,0.15383577097991075,-0.36285347944147334,-0.36009010585685114,0.8943440161138158,-0.09841356626102458,0.0,0.1345235343330159,0.9973543492524496
-1.1715517035259229,1.6130699388235372,0.13441360208943104,0.12949803661020703,0.28365197922423574,0.15383577097991075,-0.36285347944147334,-0.36009010585685114,0.8943440161138158,-0.09841356626102458,0.0,0.1345235343330159,0.9975210043377456
-1.256842913733641,1.8211738668524873,0.13441360208943104,0.12949803661020703,0.28365197922423574,0.15383577097991075,-0.36285347944147334,-0.36009010585685114,0.8943440161138158,-0.09841356626102458,0.0,0.1345235343330159,0.9977240241906647
-1.3623559324110173,2.0292777948814376,0.13441360208943104,0.12949803661020703,0.28365197922423574,0.15383577097991075,-0.36285347944147334,-0.36009010585685114,0.8943440161138158,-0.09841356626102458,0.0,0.1345235343330159,0.9979585922724477
-1.4889246485671088,2.2373817229103876,0.13441360208943104,0.12949803661020703,0.28365197922423574,0.15383577097991075,-0.36285347944147334,-0.36009010585685114,0.8943440161138158,-0.09841356626102458,0.0,0.1345235343330159,0.998217256224594
-1.636992065737978,2.4454856509393377,0.13441360208943104,0.12949803661020703,0.28365197922423574,0.15383577097991075,-0.36285347944147334,-0.36009010585685114,0.8943440161138158,-0.09841356626102458,0.0,0.1345235343330159,0.9984900714609972
-1.9980920656916452,-1.5084889816107148,0.1283778707376517,0.14524320560616089,-0.25523627770266244,-0.2732108272578976,-0.36285347944147334,-0.36009010585685114,0.45025102771830433,-0.09841356626102458,0.0,-0.37272331314455326,0.9991716983705248
-1.6262818037778886,-1.3003850535817645,0.1283778707376517,0.14524320560616089,-0.25523627770266244,-0.2732108272578976,-0.36285347944147334,-0.36009010585685114,0.45025102771830433,-0.09841356626102458,0.0,-0.37272331314455326,0.9985587537552834
-1.3951642531111443,-1.0922811255528144,0.1283778707376517,0.14524320560616089,-0.25523627770266244,-0.2732108272578976,-0.36285347944147334,-0.36009010585685114,0.45025102771830433,-0.09841356626102458,0.0,-0.37272331314455326,0.9980906233826023
-1.242223797043592,-0.8841771975238643,0.1283778707376517,0.14524320560616089,-0.25523627770266244,-0.2732108272578976,-0.36285347944147334,-0.36009010585685114,0.45025102771830433,-0.09841356626102458,0.0,-0.37272331314455326,0.99773636364016
-1.1397336260240516,-0.6760732694949142,0.1283778707376517,0.14524320560616089,-0.25523627770266244,-0.2732108272578976,-0.36285347944147334,-0.36009010585685114,0.45025102771830433,-0.09841356626102458,0.0,-0.37272331314455326,0.9974754233238812
-1.072709796921011,-0.46796934146596403,0.1283778707376517,0.14524320560616089,-0.25523627770266244,-0.2732108272578976,-0.36285347944147334,-0.36009010585685114,0.45025102771830433,-0.09841356626102458,0.0,-0.37272331314455326,0.9972920384485452
-1.031718940319502,-0.2598654134370139,0.1283778707376517,0.14524320560616089,-0.25523627770266244,-0.2732108272578976,-0.36285347944147334,-0.36009010585685114,0.45025102771830433,-0.09841356626102458,0.0,-0.37272331314455326,0.9971728683839284
-1.009803294800195,-0.05176148540806377,0.1283778707376517,0.14524320560616089,-0.25523627770266244,-0.2732108272578976,-0.36285347944147334,-0.36009010585685114,0.45025102771830433,-0.09841356626102458,0.0,-0.37272331314455326,0.9971050300215678
-1.0009953421420195,0.15634244262088634,0.1283778707376517,0.14524320560616089,-0.25523627770266244,-0.2732108272578976,-0.36285347944147334,-0.36009010585685114,0.45025102771830433,-0.09841356626102458,0.0,-0.37272331314455326,0.9970744956017245
-0.9996923905653661,0.3644463706498365,0.1283778707376517,0.14524320560616089,-0.25523627770266244,-0.2732108272578976,-0.36285347944147334,-0.36009010585685114,0.45025102771830433,-0.09841356626102458,0.0,-0.37272331314455326,0.9970662018393864
-1.0025328250024703,0.5725502986787866,0.1283778707376517,0.14524320560616089,-0.25523627770266244,-0.2732108272578976,-0.36285347944147334,-0.36009010585685114,0.45025102771830433,-0.09841356626102458,0.0,-0.37272331314455326,0.9970704611053642
-1.0111062463768477,0.7806542267077368,0.1283778707376517,0.14524320560616089,-0.25523627770266244,-0.2732108272578976,-0.36285347944147334,-0.36009010585685114,0.45025102771830433,-0.09841356626102458,0.0,-0.37272331314455326,0.997091680643019
-1.0293736274815262,0.9887581547366868,0.1283778707376517,0.14524320560616089,-0.25523627770266244,-0.2732108272578976,-0.36285347944147334,-0.36009010585685114,0.45025102771830433,-0.09841356626102458,0.0,-0.37272331314455326,0.9971402304300768
-1.0613480591725957,1.196862082765637,0.1283778707376517,0.14524320560616089,-0.25523627770266244,-0.2732108272578976,-0.36285347944147334,-0.36009010585685114,0.45025102771830433,-0.09841356626102458,0.0,-0.37272331314455326,0.9972256576253532
-1.1099220939502263,1.4049660107945872,0.1283778707376517,0.14524320560616089,-0.25523627770266244,-0.2732108272578976,-0.36285347944147334,-0.36009010585685114,0.45025102771830433,-0.09841356626102458,0.0,-0.37272331314455326,0.9973525674540596
-1.1762683882334077,1.6130699388235372,0.1283778707376517,0.14524320560616089,-0.25523627770266244,-0.2732108272578976,-0.36285347944147334,-0.36009010585685114,0.45025102771830433,-0.09841356626102458,0.0,-0.37272331314455326,0.9975191147167144
-1.2615595984411259,1.8211738668524873,0.1283778707376517,0.14524320560616089,-0.25523627770266244,-0.2732108272578976,-0.36285347944147334,-0.36009010585685114,0.45025102771830433,-0.09841356626102458,0.0,-0.37272331314455326,0.9977221106695268
-1.3670204990554358,2.0292777948814376,0.1283778707376517,0.14524320560616089,-0.25523627770266244,-0.2732108272578976,-0.36285347944147334,-0.36009010585685114,0.45025102771830433,-0.09841356626102458,0.0,-0.37272331314455326,0.9979568302672404
-1.493537097148461,2.2373817229103876,0.1283778707376517,0.14524320560616089,-0.25523627770266244,-0.2732108272578976,-0.36285347944147334,-0.36009010585685114,0.45025102771830433,-0.09841356626102458,0.0,-0.37272331314455326,0.998215853679711
-1.6415784552877977,2.4454856509393377,0.1283778707376517,0.14524320560616089,-0.25523627770266244,-0.2732108272578976,-0.36285347944147334,-0.36009010585685114,0.45025102771830433,-0.09841356626102458,0.0,-0.37272331314455326,0.9984893333922772
-2.6284860975079956,-1.5084889816107148,-0.23991725810866804,-0.32377197993997897,-0.25523627770266244,-0.2732108272578976,-0.36285347944147334,-0.36009010585685114,0.8995686395067038,-0.09841356626102458,0.0,-0.1619357277479834,0.9992691241218964
-1.3985779862419758,-1.0922811255528144,-0.23991725810866804,-0.32377197993997897,-0.25523627770266244,-0.2732108272578976,-0.36285347944147334,-0.36009010585685114,0.8995686395067038,-0.09841356626102458,0.0,-0.1619357277479834,0.998092358061418
-1.2438394569986422,-0.8841771975238643,-0.23991725810866804,-0.32377197993997897,-0.25523627770266244,-0.2732108272578976,-0.36285347944147334,-0.36009010585685114,0.8995686395067038,-0.09841356626102458,0.0,-0.1619357277479834,0.9977375725561456
-1.1405153969700437,-0.6760732694949142,-0.23991725810866804,-0.32377197993997897,-0.25523627770266244,-0.2732108272578976,-0.36285347944147334,-0.36009010585685114,0.8995686395067038,-0.09841356626102458,0.0,-0.1619357277479834,0.9974761438120292
-1.0730746233624742,-0.46796934146596403,-0.23991725810866804,-0.32377197993997897,-0.25523627770266244,-0.2732108272578976,-0.36285347944147334,-0.36009010585685114,0.8995686395067038,-0.09841356626102458,0.0,-0.1619357277479834,0.9972922911097454
-1.031823176445634,-0.2598654134370139,-0.23991725810866804,-0.32377197993997897,-0.25523627770266244,-0.2732108272578976,-0.36285347944147334,-0.36009010585685114,0.8995686395067038,-0.09841356626102458,0.0,-0.1619357277479834,0.9971726881395044
-1.0097511767371286,-0.05176148540806377,-0.23991725810866804,-0.32377197993997897,-0.25523627770266244,-0.2732108272578976,-0.36285347944147334,-0.36009010585685114,0.8995686395067038,-0.09841356626102458,0.0,-0.1619357277479834,0.9971044286374258
-1.0008650469843536,0.15634244262088634,-0.23991725810866804,-0.32377197993997897,-0.25523627770266244,-0.2732108272578976,-0.36285347944147334,-0.36009010585685114,0.8995686395067038,-0.09841356626102458,0.0,-0.1619357277479834,0.9970734749374917
-0.9995099773446344,0.3644463706498365,-0.23991725810866804,-0.32377197993997897,-0.25523627770266244,-0.2732108272578976,-0.36285347944147334,-0.36009010585685114,0.8995686395067038,-0.09841356626102458,0.0,-0.1619357277479834,0.9970648089110508
-1.0023504117817388,0.5725502986787866,-0.23991725810866804,-0.32377197993997897,-0.25523627770266244,-0.2732108272578976,-0.36285347944147334,-0.36009010585685114,0.8995686395067038,-0.09841356626102458,0.0,-0.1619357277479834,0.9970687833390164
-1.0109759512191825,0.7806542267077368,-0.23991725810866804,-0.32377197993997897,-0.25523627770266244,-0.2732108272578976,-0.36285347944147334,-0.36009010585685114,0.8995686395067038,-0.09841356626102458,0.0,-0.1619357277479834,0.9970897158361516
-1.029243332323861,0.9887581547366868,-0.23991725810866804,-0.32377197993997897,-0.25523627770266244,-0.2732108272578976,-0.36285347944147334,-0.36009010585685114,0.8995686395067038,-0.09841356626102458,0.0,-0.1619357277479834,0.9971379145634284
-1.0612177640149298,1.196862082765637,-0.23991725810866804,-0.32377197993997897,-0.25523627770266244,-0.2732108272578976,-0.36285347944147334,-0.36009010585685114,0.8995686395067038,-0.09841356626102458,0.0,-0.1619357277479834,0.997222851977868
-1.1097396807294955,1.4049660107945872,-0.23991725810866804,-0.32377197993997897,-0.25523627770266244,-0.2732108272578976,-0.36285347944147334,-0.36009010585685114,0.8995686395067038,-0.09841356626102458,0.0,-0.1619357277479834,0.997349217158005
-1.1760338569496098,1.6130699388235372,-0.23991725810866804,-0.32377197993997897,-0.25523627770266244,-0.2732108272578976,-0.36285347944147334,-0.36009010585685114,0.8995686395067038,-0.09841356626102458,0.0,-0.1619357277479834,0.9975151700024169
-1.2612729490942625,1.8211738668524873,-0.23991725810866804,-0.32377197993997897,-0.25523627770266244,-0.2732108272578976,-0.36285347944147334,-0.36009010585685114,0.8995686395067038,-0.09841356626102458,0.0,-0.1619357277479834,0.9977175040161478
-1.3666817316455058,2.0292777948814376,-0.23991725810866804,-0.32377197993997897,-0.25523627770266244,-0.2732108272578976,-0.36285347944147334,-0.36009010585685114,0.8995686395067038,-0.09841356626102458,0.0,-0.1619357277479834,0.997951479922851
-1.4931201526439322,2.2373817229103876,-0.23991725810866804,-0.32377197993997897,-0.25523627770266244,-0.2732108272578976,-0.36285347944147334,-0.36009010585685114,0.8995686395067038,-0.09841356626102458,0.0,-0.1619357277479834,0.998209663806122
-1.6410572746571361,2.4454856509393377,-0.23991725810866804,-0.32377197993997897,-0.25523627770266244,-0.2732108272578976,-0.36285347944147334,-0.36009010585685114,0.8995686395067038,-0.09841356626102458,0.0,-0.1619357277479834,0.9984821167896156
-1.6410572746571361,-1.5064079423304253,-0.521084150169185,-0.32377197993997897,-0.25523627770266244,-0.2732108272578976,-0.36285347944147334,-0.36009010585685114,-0.24593003938407076,-0.09841356626102458,0.0,-0.3497440597890156,0.9984821167896156
-1.6410572746571361,-1.2962229750211856,-0.521084150169185,-0.32377197993997897,-0.25523627770266244,-0.2732108272578976,-0.36285347944147334,-0.36009010585685114,-0.24593003938407076,-0.09841356626102458,0.0,-0.3497440597890156,0.9984821167896156
-1.6410572746571361,-1.086038007711946,-0.521084150169185,-0.32377197993997897,-0.25523627770266244,-0.2732108272578976,-0.36285347944147334,-0.36009010585685114,-0.24593003938407076,-0.09841356626102458,0.0,-0.3497440597890156,0.9984821167896156
-1.6410572746571361,0.17507179614349183,-0.521084150169185,-0.32377197993997897,-0.25523627770266244,-0.2732108272578976,-0.36285347944147334,-0.36009010585685114,-0.24593003938407076,-0.09841356626102458,0.0,-0.3497440597890156,0.9984821167896156
-1.6410572746571361,0.3852567634527314,-0.521084150169185,-0.32377197993997897,-0.25523627770266244,-0.2732108272578976,-0.36285347944147334,-0.36009010585685114,-0.24593003938407076,-0.09841356626102458,0.0,-0.3497440597890156,0.9984821167896156
-1.6410572746571361,0.595441730761971,-0.521084150169185,-0.32377197993997897,-0.25523627770266244,-0.2732108272578976,-0.36285347944147334,-0.36009010585685114,-0.24593003938407076,-0.09841356626102458,0.0,-0.3497440597890156,0.9984821167896156
-1.6410572746571361,2.0667365019266484,-0.521084150169185,-0.32377197993997897,-0.25523627770266244,-0.2732108272578976,-0.36285347944147334,-0.36009010585685114,-0.24593003938407076,-0.09841356626102458,0.0,-0.3497440597890156,0.9984821167896156
-1.6410572746571361,2.2769214692358886,-0.521084150169185,-0.32377197993997897,-0.25523627770266244,-0.2732108272578976,-0.36285347944147334,-0.36009010585685114,-0.24593003938407076,-0.09841356626102458,0.0,-0.3497440597890156,0.9984821167896156
-1.6410572746571361,2.487106436545128,-0.521084150169185,-0.32377197993997897,-0.25523627770266244,-0.2732108272578976,-0.36285347944147334,-0.36009010585685114,-0.24593003938407076,-0.09841356626102458,0.0,-0.3497440597890156,0.9984821167896156
-1.8288907739474611,-1.5064079423304253,-2.706105536795332,-0.32377197993997897,-0.25523627770266244,-0.2732108272578976,-0.36285347944147334,-0.36009010585685114,-1.5729843811777164,-0.09841356626102458,0.0,4.544866786934453,0.9991544248721383
-1.7590004513757838,-1.2962229750211856,-2.706105536795332,-0.32377197993997897,-0.25523627770266244,-0.2732108272578976,-0.36285347944147334,-0.36009010585685114,-1.5729843811777164,-0.09841356626102458,0.0,4.544866786934453,0.998602328356596
-1.405144862188308,0.3852567634527314,-2.706105536795332,-0.32377197993997897,-0.25523627770266244,-0.2732108272578976,-0.36285347944147334,-0.36009010585685114,-1.5729843811777164,-0.09841356626102458,0.0,4.544866786934453,0.9983803522784184
11.701297165429274,0.595441730761971,-2.706105536795332,-0.32377197993997897,-0.25523627770266244,-0.2732108272578976,-0.36285347944147334,-0.36009010585685114,-1.5729843811777164,-0.09841356626102458,0.0,4.544866786934453,1.0
-1.67485583855552,-1.5084889816107148,-2.5442093169009805,-0.32377197993997897,1.5534461478450876,0.7766120600767146,-0.36285347944147334,-0.36009010585685114,0.8891193927209271,-0.09841356626102458,0.0,0.2605060208700075,0.9991463006133976
-1.5647564303283248,-1.3003850535817645,-2.5442093169009805,-0.32377197993997897,1.5534461478450876,0.7766120600767146,-0.36285347944147334,-0.36009010585685114,0.8891193927209271,-0.09841356626102458,0.0,0.2605060208700075,0.9985396252143072
-1.3820305012184804,-1.0922811255528144,-2.5442093169009805,-0.32377197993997897,1.5534461478450876,0.7766120600767146,-0.36285347944147334,-0.36009010585685114,0.8891193927209271,-0.09841356626102458,0.0,0.2605060208700075,0.99807748194677
-1.2413899080345345,-0.8841771975238643,-2.5442093169009805,-0.32377197993997897,1.5534461478450876,0.7766120600767146,-0.36285347944147334,-0.36009010585685114,0.8891193927209271,-0.09841356626102458,0.0,0.2605060208700075,0.9977249527057076
