T (K),P (MPa),methane,propane,ibutane,ipentane,hexane,heptane,helium,oxygen,H2S,CO2,z
-1.1715517035259229,-0.9004414984478387,0.13441360208943104,0.12949803661020703,0.28365197922423574,0.15383577097991075,-0.36285347944147334,-0.36009010585685114,0.8943440161138158,-0.09841356626102458,0.0,0.1345235343330159,0.9975210043377456
-1.256842913733641,-1.0466267652352021,0.13441360208943104,0.12949803661020703,0.28365197922423574,0.15383577097991075,-0.36285347944147334,-0.36009010585685114,0.8943440161138158,-0.09841356626102458,0.0,0.1345235343330159,0.9977240241906647
-1.3623559324110173,-1.2119130925263677,0.13441360208943104,0.12949803661020703,0.28365197922423574,0.15383577097991075,-0.36285347944147334,-0.36009010585685114,0.8943440161138158,-0.09841356626102458,0.0,0.1345235343330159,0.9979585922724477
-1.4889246485671088,-1.389277281930387,0.13441360208943104,0.12949803661020703,0.28365197922423574,0.15383577097991075,-0.36285347944147334,-0.36009010585685114,0.8943440161138158,-0.09841356626102458,0.0,0.1345235343330159,0.998217256224594
-1.636992065737978,-1.570221694746431,0.13441360208943104,0.12949803661020703,0.28365197922423574,0.15383577097991075,-0.36285347944147334,-0.36009010585685114,0.8943440161138158,-0.09841356626102458,0.0,0.1345235343330159,0.9984900714609972
-1.9980920656916452,-1.977218198262986,0.1283778707376517,0.14524320560616089,-0.25523627770266244,-0.2732108272578976,-0.36285347944147334,-0.36009010585685114,0.45025102771830433,-0.09841356626102458,0.0,-0.37272331314455326,0.9991716983705248
-1.6262818037778886,-1.605529834507514,0.1283778707376517,0.14524320560616089,-0.25523627770266244,-0.2732108272578976,-0.36285347944147334,-0.36009010585685114,0.45025102771830433,-0.09841356626102458,0.0,-0.37272331314455326,0.9985587537552834
-1.3951642531111443,-1.2958738411297162,0.1283778707376517,0.14524320560616089,-0.25523627770266244,-0.2732108272578976,-0.36285347944147334,-0.36009010585685114,0.45025102771830433,-0.09841356626102458,0.0,-0.37272331314455326,0.9980906233826023
-1.242223797043592,-1.0497638722775016,0.1283778707376517,0.14524320560616089,-0.25523627770266244,-0.2732108272578976,-0.36285347944147334,-0.36009010585685114,0.45025102771830433,-0.09841356626102458,0.0,-0.37272331314455326,0.99773636364016
-1.1397336260240516,-0.8630236542008091,0.1283778707376517,0.14524320560616089,-0.25523627770266244,-0.2732108272578976,-0.36285347944147334,-0.36009010585685114,0.45025102771830433,-0.09841356626102458,0.0,-0.37272331314455326,0.9974754233238812
-1.072709796921011,-0.7294770074101107,0.1283778707376517,0.14524320560616089,-0.25523627770266244,-0.2732108272578976,-0.36285347944147334,-0.36009010585685114,0.45025102771830433,-0.09841356626102458,0.0,-0.37272331314455326,0.9972920384485452
-1.031718940319502,-0.6419517209299489,0.1283778707376517,0.14524320560616089,-0.25523627770266244,-0.2732108272578976,-0.36285347944147334,-0.36009010585685114,0.45025102771830433,-0.09841356626102458,0.0,-0.37272331314455326,0.9971728683839284
-1.009803294800195,-0.5920952472602009,0.1283778707376517,0.14524320560616089,-0.25523627770266244,-0.2732108272578976,-0.36285347944147334,-0.36009010585685114,0.45025102771830433,-0.09841356626102458,0.0,-0.37272331314455326,0.9971050300215678
-1.0009953421420195,-0.5699198218549446,0.1283778707376517,0.14524320560616089,-0.25523627770266244,-0.2732108272578976,-0.36285347944147334,-0.36009010585685114,0.45025102771830433,-0.09841356626102458,0.0,-0.37272331314455326,0.9970744956017245
-0.9996923905653661,-0.564284793330214,0.1283778707376517,0.14524320560616089,-0.25523627770266244,-0.2732108272578976,-0.36285347944147334,-0.36009010585685114,0.45025102771830433,-0.09841356626102458,0.0,-0.37272331314455326,0.9970662018393864
-1.0025328250024703,-0.567974815488719,0.1283778707376517,0.14524320560616089,-0.25523627770266244,-0.2732108272578976,-0.36285347944147334,-0.36009010585685114,0.45025102771830433,-0.09841356626102458,0.0,-0.37272331314455326,0.9970704611053642
-1.0111062463768477,-0.5842838507248747,0.1283778707376517,0.14524320560616089,-0.25523627770266244,-0.2732108272578976,-0.36285347944147334,-0.36009010585685114,0.45025102771830433,-0.09841356626102458,0.0,-0.37272331314455326,0.997091680643019
-1.0293736274815262,-0.6209448678979496,0.1283778707376517,0.14524320560616089,-0.25523627770266244,-0.2732108272578976,-0.36285347944147334,-0.36009010585685114,0.45025102771830433,-0.09841356626102458,0.0,-0.37272331314455326,0.9971402304300768
-1.0613480591725957,-0.6848555811172004,0.1283778707376517,0.14524320560616089,-0.25523627770266244,-0.2732108272578976,-0.36285347944147334,-0.36009010585685114,0.45025102771830433,-0.09841356626102458,0.0,-0.37272331314455326,0.9972256576253532
-1.1099220939502263,-0.7788942860939366,0.1283778707376517,0.14524320560616089,-0.25523627770266244,-0.2732108272578976,-0.36285347944147334,-0.36009010585685114,0.45025102771830433,-0.09841356626102458,0.0,-0.37272331314455326,0.9973525674540596
-1.1762683882334077,-0.9007708946872802,0.1283778707376517,0.14524320560616089,-0.25523627770266244,-0.2732108272578976,-0.36285347944147334,-0.36009010585685114,0.45025102771830433,-0.09841356626102458,0.0,-0.37272331314455326,0.9975191147167144
-1.2615595984411259,-1.04684244134436,0.1283778707376517,0.14524320560616089,-0.25523627770266244,-0.2732108272578976,-0.36285347944147334,-0.36009010585685114,0.45025102771830433,-0.09841356626102458,0.0,-0.37272331314455326,0.9977221106695268
-1.3670204990554358,-1.212089554797497,0.1283778707376517,0.14524320560616089,-0.25523627770266244,-0.2732108272578976,-0.36285347944147334,-0.36009010585685114,0.45025102771830433,-0.09841356626102458,0.0,-0.37272331314455326,0.9979568302672404
-1.493537097148461,-1.3895204077261654,0.1283778707376517,0.14524320560616089,-0.25523627770266244,-0.2732108272578976,-0.36285347944147334,-0.36009010585685114,0.45025102771830433,-0.09841356626102458,0.0,-0.37272331314455326,0.998215853679711
-1.6415784552877977,-1.5706883394189735,0.1283778707376517,0.14524320560616089,-0.25523627770266244,-0.2732108272578976,-0.36285347944147334,-0.36009010585685114,0.45025102771830433,-0.09841356626102458,0.0,-0.37272331314455326,0.9984893333922772
-2.6284860975079956,-2.083283787363139,-0.23991725810866804,-0.32377197993997897,-0.25523627770266244,-0.2732108272578976,-0.36285347944147334,-0.36009010585685114,0.8995686395067038,-0.09841356626102458,0.0,-0.1619357277479834,0.9992691241218964
-1.3985779862419758,-1.2976815990628414,-0.23991725810866804,-0.32377197993997897,-0.25523627770266244,-0.2732108272578976,-0.36285347944147334,-0.36009010585685114,0.8995686395067038,-0.09841356626102458,0.0,-0.1619357277479834,0.998092358061418
-1.2438394569986422,-1.0509363660345612,-0.23991725810866804,-0.32377197993997897,-0.25523627770266244,-0.2732108272578976,-0.36285347944147334,-0.36009010585685114,0.8995686395067038,-0.09841356626102458,0.0,-0.1619357277479834,0.9977375725561456
-1.1405153969700437,-0.8637059749825091,-0.23991725810866804,-0.32377197993997897,-0.25523627770266244,-0.2732108272578976,-0.36285347944147334,-0.36009010585685114,0.8995686395067038,-0.09841356626102458,0.0,-0.1619357277479834,0.9974761438120292
-1.0730746233624742,-0.7297554256601146,-0.23991725810866804,-0.32377197993997897,-0.25523627770266244,-0.2732108272578976,-0.36285347944147334,-0.36009010585685114,0.8995686395067038,-0.09841356626102458,0.0,-0.1619357277479834,0.9972922911097454
-1.031823176445634,-0.6418772146376943,-0.23991725810866804,-0.32377197993997897,-0.25523627770266244,-0.2732108272578976,-0.36285347944147334,-0.36009010585685114,0.8995686395067038,-0.09841356626102458,0.0,-0.1619357277479834,0.9971726881395044
-1.0097511767371286,-0.5917031088799133,-0.23991725810866804,-0.32377197993997897,-0.25523627770266244,-0.2732108272578976,-0.36285347944147334,-0.36009010585685114,0.8995686395067038,-0.09841356626102458,0.0,-0.1619357277479834,0.9971044286374258
-1.0008650469843536,-0.5692375010732446,-0.23991725810866804,-0.32377197993997897,-0.25523627770266244,-0.2732108272578976,-0.36285347944147334,-0.36009010585685114,0.8995686395067038,-0.09841356626102458,0.0,-0.1619357277479834,0.9970734749374917
-0.9995099773446344,-0.56335150398513,-0.23991725810866804,-0.32377197993997897,-0.25523627770266244,-0.2732108272578976,-0.36285347944147334,-0.36009010585685114,0.8995686395067038,-0.09841356626102458,0.0,-0.1619357277479834,0.9970648089110508
-1.0023504117817388,-0.5668650638725053,-0.23991725810866804,-0.32377197993997897,-0.25523627770266244,-0.2732108272578976,-0.36285347944147334,-0.36009010585685114,0.8995686395067038,-0.09841356626102458,0.0,-0.1619357277479834,0.9970687833390164
-1.0109759512191825,-0.5830172437565461,-0.23991725810866804,-0.32377197993997897,-0.25523627770266244,-0.2732108272578976,-0.36285347944147334,-0.36009010585685114,0.8995686395067038,-0.09841356626102458,0.0,-0.1619357277479834,0.9970897158361516
-1.029243332323861,-0.6194665062042658,-0.23991725810866804,-0.32377197993997897,-0.25523627770266244,-0.2732108272578976,-0.36285347944147334,-0.36009010585685114,0.8995686395067038,-0.09841356626102458,0.0,-0.1619357277479834,0.9971379145634284
-1.0612177640149298,-0.6830870370221036,-0.23991725810866804,-0.32377197993997897,-0.25523627770266244,-0.2732108272578976,-0.36285347944147334,-0.36009010585685114,0.8995686395067038,-0.09841356626102458,0.0,-0.1619357277479834,0.997222851977868
-1.1097396807294955,-0.7767963457593987,-0.23991725810866804,-0.32377197993997897,-0.25523627770266244,-0.2732108272578976,-0.36285347944147334,-0.36009010585685114,0.8995686395067038,-0.09841356626102458,0.0,-0.1619357277479834,0.997349217158005
-1.1760338569496098,-0.8983317939618921,-0.23991725810866804,-0.32377197993997897,-0.25523627770266244,-0.2732108272578976,-0.36285347944147334,-0.36009010585685114,0.8995686395067038,-0.09841356626102458,0.0,-0.1619357277479834,0.9975151700024169
-1.2612729490942625,-1.0440464946929104,-0.23991725810866804,-0.32377197993997897,-0.25523627770266244,-0.2732108272578976,-0.36285347944147334,-0.36009010585685114,0.8995686395067038,-0.09841356626102458,0.0,-0.1619357277479834,0.9977175040161478
-1.3666817316455058,-1.2089210766847742,-0.23991725810866804,-0.32377197993997897,-0.25523627770266244,-0.2732108272578976,-0.36285347944147334,-0.36009010585685114,0.8995686395067038,-0.09841356626102458,0.0,-0.1619357277479834,0.997951479922851
-1.4931201526439322,-1.3859597912331552,-0.23991725810866804,-0.32377197993997897,-0.25523627770266244,-0.2732108272578976,-0.36285347944147334,-0.36009010585685114,0.8995686395067038,-0.09841356626102458,0.0,-0.1619357277479834,0.998209663806122
-1.6410572746571361,-1.566680685172435,-0.23991725810866804,-0.32377197993997897,-0.25523627770266244,-0.2732108272578976,-0.36285347944147334,-0.36009010585685114,0.8995686395067038,-0.09841356626102458,0.0,-0.1619357277479834,0.9984821167896156
-1.6410572746571361,-1.566680685172435,-0.521084150169185,-0.32377197993997897,-0.25523627770266244,-0.2732108272578976,-0.36285347944147334,-0.36009010585685114,-0.24593003938407076,-0.09841356626102458,0.0,-0.3497440597890156,0.9984821167896156
-1.6410572746571361,-1.566680685172435,-0.521084150169185,-0.32377197993997897,-0.25523627770266244,-0.2732108272578976,-0.36285347944147334,-0.36009010585685114,-0.24593003938407076,-0.09841356626102458,0.0,-0.3497440597890156,0.9984821167896156
-1.6410572746571361,-1.566680685172435,-0.521084150169185,-0.32377197993997897,-0.25523627770266244,-0.2732108272578976,-0.36285347944147334,-0.36009010585685114,-0.24593003938407076,-0.09841356626102458,0.0,-0.3497440597890156,0.9984821167896156
-1.6410572746571361,-1.566680685172435,-0.521084150169185,-0.32377197993997897,-0.25523627770266244,-0.2732108272578976,-0.36285347944147334,-0.36009010585685114,-0.24593003938407076,-0.09841356626102458,0.0,-0.3497440597890156,0.9984821167896156
-1.6410572746571361,-1.566680685172435,-0.521084150169185,-0.32377197993997897,-0.25523627770266244,-0.2732108272578976,-0.36285347944147334,-0.36009010585685114,-0.24593003938407076,-0.09841356626102458,0.0,-0.3497440597890156,0.9984821167896156
-1.6410572746571361,-1.566680685172435,-0.521084150169185,-0.32377197993997897,-0.25523627770266244,-0.2732108272578976,-0.36285347944147334,-0.36009010585685114,-0.24593003938407076,-0.09841356626102458,0.0,-0.3497440597890156,0.9984821167896156
-1.6410572746571361,-1.566680685172435,-0.521084150169185,-0.32377197993997897,-0.25523627770266244,-0.2732108272578976,-0.36285347944147334,-0.36009010585685114,-0.24593003938407076,-0.09841356626102458,0.0,-0.3497440597890156,0.9984821167896156
-1.6410572746571361,-1.566680685172435,-0.521084150169185,-0.32377197993997897,-0.25523627770266244,-0.2732108272578976,-0.36285347944147334,-0.36009010585685114,-0.24593003938407076,-0.09841356626102458,0.0,-0.3497440597890156,0.9984821167896156
-1.6410572746571361,-1.566680685172435,-0.521084150169185,-0.32377197993997897,-0.25523627770266244,-0.2732108272578976,-0.36285347944147334,-0.36009010585685114,-0.24593003938407076,-0.09841356626102458,0.0,-0.3497440597890156,0.9984821167896156
-1.8288907739474611,-1.9507331720583707,-2.706105536795332,-0.32377197993997897,-0.25523627770266244,-0.2732108272578976,-0.36285347944147334,-0.36009010585685114,-1.5729843811777164,-0.09841356626102458,0.0,4.544866786934453,0.9991544248721383
-1.7590004513757838,-1.6524217420222893,-2.706105536795332,-0.32377197993997897,-0.25523627770266244,-0.2732108272578976,-0.36285347944147334,-0.36009010585685114,-1.5729843811777164,-0.09841356626102458,0.0,4.544866786934453,0.998602328356596
-1.405144862188308,-1.463752203114582,-2.706105536795332,-0.32377197993997897,-0.25523627770266244,-0.2732108272578976,-0.36285347944147334,-0.36009010585685114,-1.5729843811777164,-0.09841356626102458,0.0,4.544866786934453,0.9983803522784184
11.701297165429274,-2.388900755423976,-2.706105536795332,-0.32377197993997897,-0.25523627770266244,-0.2732108272578976,-0.36285347944147334,-0.36009010585685114,-1.5729843811777164,-0.09841356626102458,0.0,4.544866786934453,1.0
-1.67485583855552,-1.9300714008010242,-2.5442093169009805,-0.32377197993997897,1.5534461478450876,0.7766120600767146,-0.36285347944147334,-0.36009010585685114,0.8891193927209271,-0.09841356626102458,0.0,0.2605060208700075,0.9991463006133976
-1.5647564303283248,-1.5838916386832518,-2.5442093169009805,-0.32377197993997897,1.5534461478450876,0.7766120600767146,-0.36285347944147334,-0.36009010585685114,0.8891193927209271,-0.09841356626102458,0.0,0.2605060208700075,0.9985396252143072
-1.3820305012184804,-1.2851919916506858,-2.5442093169009805,-0.32377197993997897,1.5534461478450876,0.7766120600767146,-0.36285347944147334,-0.36009010585685114,0.8891193927209271,-0.09841356626102458,0.0,0.2605060208700075,0.99807748194677
-1.2413899080345345,-1.042775966340779,-2.5442093169009805,-0.32377197993997897,1.5534461478450876,0.7766120600767146,-0.36285347944147334,-0.36009010585685114,0.8891193927209271,-0.09841356626102458,0.0,0.2605060208700075,0.9977249527057076
